sensor id,timestamp,temp,hum,pressure,lux
10370001,2021-04-14 17:54:38,16,56.89,743.79,53.33
10370001,2021-04-14 17:55:06,16,56.95,743.78,50.42
10370001,2021-04-14 17:55:35,15.97,56.91,743.77,47.92
10370001,2021-04-14 17:56:03,15.95,56.99,743.83,45
10370001,2021-04-14 17:56:31,15.95,57.08,743.77,42.5
10370001,2021-04-14 17:56:59,15.95,57.11,743.8,40
10370001,2021-04-14 17:57:28,15.95,57.13,743.82,37.5
10370001,2021-04-14 17:57:56,15.96,57.13,743.81,35
10370001,2021-04-14 17:58:25,15.97,57.14,743.86,32.92
10370001,2021-04-14 17:58:53,15.99,57.36,743.92,30.42
10370001,2021-04-14 17:59:21,16,57.04,743.89,28.33
10370001,2021-04-14 17:59:50,16.01,57.06,743.89,26.25
10370001,2021-04-14 18:00:18,16.01,57.02,743.89,24.58
10370001,2021-04-14 18:00:46,16.03,56.94,743.92,22.92
10370001,2021-04-14 18:01:16,16.03,56.92,743.94,21.25
10370001,2021-04-14 18:01:44,16.03,57.14,743.93,20
10370001,2021-04-14 18:02:14,16.04,57.03,744,18.75
10370001,2021-04-14 18:02:42,16.03,56.97,743.98,17.5
10370001,2021-04-14 18:03:11,16.02,56.83,743.96,16.25
10370001,2021-04-14 18:03:40,16.02,56.79,744,15.42
10370001,2021-04-14 18:04:08,16.02,57.01,744.03,14.58
10370001,2021-04-14 18:04:36,16.04,57.07,744.08,13.75
10370001,2021-04-14 18:05:05,16.04,57,744.04,12.92
10370001,2021-04-14 18:05:34,16.05,56.94,744.03,12.08
10370001,2021-04-14 18:06:02,16.07,56.95,744.05,11.25
10370001,2021-04-14 18:06:30,16.07,56.7,744.01,10.42
10370001,2021-04-14 18:06:59,16.09,56.76,744.08,9.58
10370001,2021-04-14 18:07:27,16.1,56.52,744.09,8.75
10370001,2021-04-14 18:07:55,16.1,57.24,744.1,8.33
10370001,2021-04-14 18:08:24,16.11,56.68,744.14,7.5
10370001,2021-04-14 18:08:52,16.13,56.63,744.1,7.08
10370001,2021-04-14 18:09:21,16.16,56.76,744.08,6.67
10370001,2021-04-14 18:09:50,16.17,56.62,744.09,5.83
10370001,2021-04-14 18:10:18,16.18,56.74,744.15,5.42
10370001,2021-04-14 18:10:46,16.2,56.58,744.12,5
10370001,2021-04-14 18:11:15,16.21,56.38,744.16,4.58
10370001,2021-04-14 18:11:43,16.21,56.4,744.16,4.17
10370001,2021-04-14 18:12:11,16.22,56.19,744.16,3.75
10370001,2021-04-14 18:12:39,16.22,56.46,744.17,3.75
10370001,2021-04-14 18:13:08,16.23,55.61,744.2,3.33
10370001,2021-04-14 18:13:36,16.21,55.08,744.18,2.92
10370001,2021-04-14 18:14:04,16.22,55.64,744.18,2.92
10370001,2021-04-14 18:14:33,16.23,55.59,744.17,2.92
10370001,2021-04-14 18:15:02,16.23,55.39,744.18,2.5
10370001,2021-04-14 18:15:30,16.23,55.41,744.2,2.5
10370001,2021-04-14 18:15:58,16.23,54.98,744.16,2.08
10370001,2021-04-14 18:16:26,16.24,54.84,744.26,2.08
10370001,2021-04-14 18:16:55,16.23,55,744.2,2.08
10370001,2021-04-14 18:17:23,16.23,55.06,744.19,2.08
10370001,2021-04-14 18:17:52,16.23,55.07,744.19,1.67
10370001,2021-04-14 18:18:20,16.24,55.11,744.23,1.67
10370001,2021-04-14 18:18:49,16.24,55.17,744.25,1.67
10370001,2021-04-14 18:19:17,16.25,55.38,744.24,1.67
10370001,2021-04-14 18:19:46,16.27,55.72,744.24,1.67
10370001,2021-04-14 18:20:15,16.27,56,744.27,1.67
10370001,2021-04-14 18:20:43,16.29,56,744.26,1.67
10370001,2021-04-14 18:21:11,16.31,55.67,744.25,1.67
10370001,2021-04-14 18:21:40,16.32,55.37,744.3,1.67
10370001,2021-04-14 18:22:08,16.32,55.44,744.29,1.67
10370001,2021-04-14 18:22:36,16.33,55.39,744.3,1.67
10370001,2021-04-14 18:23:05,16.32,55.44,744.3,1.67
10370001,2021-04-14 18:23:33,16.32,55.51,744.27,1.67
10370001,2021-04-14 18:24:01,16.32,55.47,744.31,1.67
10370001,2021-04-14 18:24:30,16.31,55.49,744.28,1.67
10370001,2021-04-14 18:24:58,16.3,55.54,744.31,1.67
10370001,2021-04-14 18:25:27,16.3,55.55,744.31,1.25
10370001,2021-04-14 18:25:55,16.29,55.48,744.33,1.25
10370001,2021-04-14 18:26:23,16.28,55.46,744.32,1.67
10370001,2021-04-14 18:26:51,16.28,55.5,744.33,1.25
10370001,2021-04-14 18:27:20,16.27,55.57,744.36,1.67
10370001,2021-04-14 18:27:48,16.26,55.67,744.35,1.25
10370001,2021-04-14 18:28:17,16.24,55.77,744.37,1.25
10370001,2021-04-14 18:28:46,16.24,55.86,744.37,1.67
10370001,2021-04-14 18:29:15,16.23,55.9,744.39,1.67
10370001,2021-04-14 18:29:43,16.22,55.8,744.42,1.25
10370001,2021-04-14 18:30:11,16.21,55.81,744.4,1.25
10370001,2021-04-14 18:30:40,16.2,55.85,744.4,1.25
10370001,2021-04-14 18:31:08,16.2,55.93,744.41,1.25
10370001,2021-04-14 18:31:36,16.19,56.06,744.43,1.67
10370001,2021-04-14 18:32:04,16.17,56.2,744.39,1.25
10370001,2021-04-14 18:32:33,16.16,56.34,744.38,1.25
10370001,2021-04-14 18:33:01,16.14,56.5,744.42,1.25
10370001,2021-04-14 18:33:29,16.13,56.88,744.41,1.25
10370001,2021-04-14 18:33:58,16.12,57.06,744.42,1.25
10370001,2021-04-14 18:34:26,16.09,57.31,744.43,1.25
10370001,2021-04-14 18:34:54,16.08,57.56,744.45,1.25
10370001,2021-04-14 18:35:23,16.06,57.63,744.41,1.25
10370001,2021-04-14 18:35:51,16.04,57.75,744.42,1.25
10370001,2021-04-14 18:36:20,16.03,57.75,744.39,1.25
10370001,2021-04-14 18:36:48,16.02,57.81,744.46,1.25
10370001,2021-04-14 18:37:17,16.02,57.84,744.48,1.25
10370001,2021-04-14 18:37:45,16.01,57.4,744.47,1.25
10370001,2021-04-14 18:38:15,16.03,57.19,744.5,1.25
10370001,2021-04-14 18:38:43,16.04,57.08,744.49,1.25
10370001,2021-04-14 18:39:11,16.05,56.57,744.47,1.25
10370001,2021-04-14 18:39:39,16.06,56.24,744.49,1.25
10370001,2021-04-14 18:40:08,16.07,56.06,744.5,1.25
10370001,2021-04-14 18:40:36,16.08,55.92,744.52,1.25
10370001,2021-04-14 18:41:04,16.07,55.88,744.47,1.25
10370001,2021-04-14 18:41:33,16.08,56.12,744.49,1.25
10370001,2021-04-14 18:42:01,16.1,56.16,744.5,1.25
10370001,2021-04-14 18:42:29,16.1,56.05,744.54,1.67
10370001,2021-04-14 18:42:58,16.11,55.79,744.55,1.25
10370001,2021-04-14 18:43:26,16.11,55.82,744.58,1.25
10370001,2021-04-14 18:43:54,16.11,55.61,744.58,1.25
10370001,2021-04-14 18:44:23,16.12,55.84,744.6,1.25
10370001,2021-04-14 18:44:51,16.13,55.6,744.64,1.25
10370001,2021-04-14 18:45:19,16.13,55.6,744.63,1.67
10370001,2021-04-14 18:45:47,16.13,55.42,744.62,47.08
10370001,2021-04-14 18:46:19,16.13,55.53,744.62,33.75
10370001,2021-04-14 18:46:47,16.19,56.23,744.62,1.25
10370001,2021-04-14 18:47:16,16.29,56.14,744.64,1.67
10370001,2021-04-14 18:47:45,16.35,56.07,744.63,1.25
10370001,2021-04-14 18:48:13,16.4,56.12,744.65,1.25
10370001,2021-04-14 18:48:41,16.44,55.93,744.66,1.25
10370001,2021-04-14 18:49:10,16.47,55.98,744.65,1.25
10370001,2021-04-14 18:49:38,16.49,55.91,744.64,1.67
10370001,2021-04-14 18:50:06,16.49,55.61,744.67,1.67
10370001,2021-04-14 18:50:35,16.5,55.76,744.65,1.67
10370001,2021-04-14 18:51:04,16.51,55.88,744.67,1.67
10370001,2021-04-14 18:51:32,16.52,55.97,744.69,1.67
10370001,2021-04-14 18:52:00,16.53,55.99,744.65,1.25
10370001,2021-04-14 18:52:29,16.53,55.93,744.66,1.67
10370001,2021-04-14 18:52:57,16.54,55.74,744.7,1.67
10370001,2021-04-14 18:53:26,16.53,55.74,744.7,1.67
10370001,2021-04-14 18:53:54,16.54,55.8,744.71,1.67
10370001,2021-04-14 18:54:22,16.54,55.98,744.68,1.67
10370001,2021-04-14 18:54:51,16.55,56.13,744.73,1.67
10370001,2021-04-14 18:55:19,16.55,56.27,744.73,1.67
10370001,2021-04-14 18:55:47,16.56,56.38,744.72,34.58
10370001,2021-04-14 18:56:17,16.56,56.46,744.75,0.42
10370001,2021-04-14 18:56:45,16.58,56.39,744.74,0.42
10370001,2021-04-14 18:57:15,16.57,56.34,744.75,0.42
10370001,2021-04-14 18:57:43,16.57,56.38,744.77,0.42
10370001,2021-04-14 18:58:11,16.55,56.43,744.78,0.42
10370001,2021-04-14 18:58:40,16.52,56.43,744.8,0.42
10370001,2021-04-14 18:59:08,16.49,56.46,744.82,0.42
10370001,2021-04-14 18:59:37,16.47,56.47,744.8,0.42
10370001,2021-04-14 19:00:05,16.44,56.37,744.8,0.42
10370001,2021-04-14 19:00:33,16.42,56.52,744.79,0.42
10370001,2021-04-14 19:01:02,16.41,56.65,744.81,0.42
10370001,2021-04-14 19:01:30,16.39,56.83,744.82,0.42
10370001,2021-04-14 19:01:59,16.38,56.92,744.82,0.42
10370001,2021-04-14 19:02:27,16.37,56.99,744.84,0.42
10370001,2021-04-14 19:02:55,16.35,57.04,744.87,0.42
10370001,2021-04-14 19:03:24,16.35,57.05,744.92,0.42
10370001,2021-04-14 19:03:52,16.34,56.95,744.94,0.42
10370001,2021-04-14 19:04:21,16.34,56.78,744.92,0.42
10370001,2021-04-14 19:04:49,16.33,56.16,744.94,0.42
10370001,2021-04-14 19:05:18,16.32,56.12,744.93,0.42
10370001,2021-04-14 19:05:46,16.31,56.13,744.91,0.42
10370001,2021-04-14 19:06:15,16.3,56.31,744.89,0.42
10370001,2021-04-14 19:06:43,16.29,56.32,744.91,0.42
10370001,2021-04-14 19:07:12,16.3,56.36,744.97,0.42
10370001,2021-04-14 19:07:40,16.3,56.12,744.93,0.42
10370001,2021-04-14 19:08:08,16.28,55.89,744.93,0.83
10370001,2021-04-14 19:08:37,16.27,56.01,744.9,0.42
10370001,2021-04-14 19:09:05,16.26,56,744.89,0.42
10370001,2021-04-14 19:09:34,16.25,56.1,744.9,0.42
10370001,2021-04-14 19:10:02,16.24,56.21,744.84,0.42
10370001,2021-04-14 19:10:30,16.24,56.1,744.91,0.42
10370001,2021-04-14 19:10:59,16.24,56.16,744.9,0.42
10370001,2021-04-14 19:11:27,16.23,56.18,744.92,0.42
10370001,2021-04-14 19:11:55,16.23,56.2,744.92,0.42
10370001,2021-04-14 19:12:23,16.22,56.05,744.91,0.42
10370001,2021-04-14 19:12:52,16.21,55.98,744.91,0.42
10370001,2021-04-14 19:13:20,16.2,55.88,744.9,0.42
10370001,2021-04-14 19:13:48,16.19,55.97,744.91,0.42
10370001,2021-04-14 19:14:17,16.17,55.95,744.89,0.42
10370001,2021-04-14 19:14:46,16.16,55.86,744.94,0.42
10370001,2021-04-14 19:15:14,16.16,55.79,744.95,0.42
10370001,2021-04-14 19:15:43,16.14,55.71,744.95,0.42
10370001,2021-04-14 19:16:11,16.13,55.88,744.95,0.42
10370001,2021-04-14 19:16:39,16.12,55.78,744.99,0.42
10370001,2021-04-14 19:17:08,16.11,55.68,744.96,0.42
10370001,2021-04-14 19:17:36,16.1,55.59,745.03,0.42
10370001,2021-04-14 19:18:04,16.08,55.53,744.98,0.42
10370001,2021-04-14 19:18:32,16.05,55.4,744.95,0.42
10370001,2021-04-14 19:19:01,16.03,55.53,744.96,0.42
10370001,2021-04-14 19:19:29,16.01,55.5,744.95,0.42
10370001,2021-04-14 19:19:58,15.99,55.65,745.03,0.42
10370001,2021-04-14 19:20:26,15.98,55.82,744.98,0.42
10370001,2021-04-14 19:20:54,15.97,55.89,744.98,0.42
10370001,2021-04-14 19:21:23,15.98,55.93,745.02,0.42
10370001,2021-04-14 19:21:51,15.98,56.02,744.97,0.42
10370001,2021-04-14 19:22:19,15.99,56.15,745.04,0.83
10370001,2021-04-14 19:22:48,16,56.11,745,0.42
10370001,2021-04-14 19:23:17,16.01,56.04,745.01,0.42
10370001,2021-04-14 19:23:45,16.01,55.85,745.03,0.42
10370001,2021-04-14 19:24:14,16,55.78,745.05,0.42
10370001,2021-04-14 19:24:43,16,55.86,745.04,0.42
10370001,2021-04-14 19:25:11,16,55.8,745.08,0.42
10370001,2021-04-14 19:25:40,16,55.98,745.03,0.42
10370001,2021-04-14 19:26:08,16,55.91,745.11,0.42
10370001,2021-04-14 19:26:36,15.99,55.72,745.11,0.42
10370001,2021-04-14 19:27:04,15.98,55.86,745.12,0.42
10370001,2021-04-14 19:27:33,15.99,56.04,745.12,0.42
10370001,2021-04-14 19:28:02,15.99,56.07,745.09,0.42
10370001,2021-04-14 19:28:30,15.99,55.96,745.07,0.42
10370001,2021-04-14 19:28:58,16,55.87,745.14,0.42
10370001,2021-04-14 19:29:27,16,55.67,745.08,0.83
10370001,2021-04-14 19:29:55,16,55.66,745.15,0.42
10370001,2021-04-14 19:30:23,15.99,55.7,745.16,0.42
10370001,2021-04-14 19:30:52,15.99,55.94,745.13,0.83
10370001,2021-04-14 19:31:20,16,56.02,745.11,0.83
10370001,2021-04-14 19:31:48,16,55.83,745.19,0.83
10370001,2021-04-14 19:32:17,16,55.58,745.08,0.42
10370001,2021-04-14 19:32:46,16.01,55.61,745.12,0.42
10370001,2021-04-14 19:33:14,16,55.55,745.04,0.83
10370001,2021-04-14 19:33:42,15.99,55.51,745.05,0.42
10370001,2021-04-14 19:34:11,15.98,55.61,745.02,0.42
10370001,2021-04-14 19:34:40,15.98,55.73,745.01,0.42
10370001,2021-04-14 19:35:09,15.98,55.66,745.04,0.83
10370001,2021-04-14 19:35:37,15.97,55.59,745.05,0.42
10370001,2021-04-14 19:36:05,15.96,55.66,745.06,0.42
10370001,2021-04-14 19:36:34,15.96,55.81,745.04,0.83
10370001,2021-04-14 19:37:02,15.95,55.82,745.02,0.42
10370001,2021-04-14 19:37:31,15.95,55.82,745.06,0.83
10370001,2021-04-14 19:37:59,15.95,55.84,745.04,0.42
10370001,2021-04-14 19:38:27,15.95,55.88,745.03,0.83
10370001,2021-04-14 19:38:56,15.95,55.97,745.03,0.42
10370001,2021-04-14 19:39:24,15.96,56.01,745.03,0.83
10370001,2021-04-14 19:39:53,15.96,56.05,745.06,0.42
10370001,2021-04-14 19:40:21,15.96,56.16,745.03,0.42
10370001,2021-04-14 19:40:50,15.95,56.26,745.02,0.42
10370001,2021-04-14 19:41:18,15.95,56.21,745.03,0.42
10370001,2021-04-14 19:41:46,15.92,56.16,745.07,0.42
10370001,2021-04-14 19:42:15,15.91,56.18,745.05,0.42
10370001,2021-04-14 19:42:43,15.91,56.15,745.07,0.42
10370001,2021-04-14 19:43:11,15.9,56.12,745.06,0.42
10370001,2021-04-14 19:43:40,15.89,56.19,745.12,0.42
10370001,2021-04-14 19:44:08,15.88,56.33,745.09,0.83
10370001,2021-04-14 19:44:37,15.87,56.45,745.08,0.83
10370001,2021-04-14 19:45:06,15.87,56.55,745.09,0.83
10370001,2021-04-14 19:45:34,15.86,56.65,745.09,0.42
10370001,2021-04-14 19:46:02,15.85,56.79,745.12,0.42
10370001,2021-04-14 19:46:31,15.83,56.88,745.09,0.42
10370001,2021-04-14 19:46:59,15.82,57.02,745.08,0.42
10370001,2021-04-14 19:47:27,15.79,57.11,745.11,0.42
10370001,2021-04-14 19:47:56,15.77,57.33,745.09,0.83
10370001,2021-04-14 19:48:24,15.74,57.43,745.08,0.42
10370001,2021-04-14 19:48:52,15.72,57.57,745.08,0.42
10370001,2021-04-14 19:49:21,15.7,57.65,745.07,0.83
10370001,2021-04-14 19:49:49,15.67,57.74,745.09,0.42
10370001,2021-04-14 19:50:18,15.66,57.88,745.08,0.42
10370001,2021-04-14 19:50:46,15.65,57.96,745.07,0.42
10370001,2021-04-14 19:51:14,15.64,58.01,745.13,0.42
10370001,2021-04-14 19:51:43,15.62,57.99,745.11,0.42
10370001,2021-04-14 19:52:11,15.62,57.79,745.09,0.42
10370001,2021-04-14 19:52:39,15.61,57.67,745.11,0.42
10370001,2021-04-14 19:53:07,15.61,57.37,745.1,0.42
10370001,2021-04-14 19:53:36,15.62,57.29,745.12,0.83
10370001,2021-04-14 19:54:04,15.62,57.22,745.12,0.83
10370001,2021-04-14 19:54:33,15.61,57.24,745.11,0.83
10370001,2021-04-14 19:55:01,15.63,57.42,745.12,0.83
10370001,2021-04-14 19:55:30,15.64,57.41,745.13,0.83
10370001,2021-04-14 19:55:58,15.67,57.44,745.17,0.83
10370001,2021-04-14 19:56:27,15.69,57.46,745.14,0.83
10370001,2021-04-14 19:56:55,15.71,57.45,745.19,0.83
10370001,2021-04-14 19:57:23,15.73,57.46,745.15,0.83
10370001,2021-04-14 19:57:52,15.75,57.47,745.16,0.83
10370001,2021-04-14 19:58:20,15.77,57.46,745.18,0.83
10370001,2021-04-14 19:58:49,15.79,57.27,745.18,0.83
10370001,2021-04-14 19:59:18,15.82,57.29,745.21,0.83
10370001,2021-04-14 19:59:46,15.84,57.08,745.22,0.83
10370001,2021-04-14 20:00:14,15.85,56.87,745.24,0.83
10370001,2021-04-14 20:00:43,15.86,56.85,745.22,0.83
10370001,2021-04-14 20:01:11,15.88,56.96,745.24,0.83
10370001,2021-04-14 20:01:39,15.89,56.95,745.26,0.83
10370001,2021-04-14 20:02:08,15.89,56.84,745.27,0.83
10370001,2021-04-14 20:02:36,15.9,56.67,745.25,0.83
10370001,2021-04-14 20:03:05,15.9,56.83,745.3,0.83
10370001,2021-04-14 20:03:34,15.92,56.94,745.31,0.83
10370001,2021-04-14 20:04:02,15.93,57.09,745.3,0.83
10370001,2021-04-14 20:04:30,15.96,56.78,745.29,0.42
10370001,2021-04-14 20:04:59,15.97,56.58,745.31,0.83
10370001,2021-04-14 20:05:27,15.97,56.43,745.31,0.83
10370001,2021-04-14 20:05:56,15.97,56.49,745.29,0.83
10370001,2021-04-14 20:06:24,15.97,56.59,745.34,0.83
10370001,2021-04-14 20:06:53,15.97,56.62,745.38,0.83
10370001,2021-04-14 20:07:21,15.97,56.68,745.34,0.83
10370001,2021-04-14 20:07:50,15.97,56.68,745.33,0.83
10370001,2021-04-14 20:08:18,15.97,56.69,745.37,0.83
10370001,2021-04-14 20:08:47,15.97,56.8,745.35,0.83
10370001,2021-04-14 20:09:15,15.98,56.88,745.38,0.83
10370001,2021-04-14 20:09:44,15.97,56.95,745.37,0.83
10370001,2021-04-14 20:10:12,15.97,56.97,745.37,0.83
10370001,2021-04-14 20:10:41,15.96,56.97,745.4,0.83
10370001,2021-04-14 20:11:09,15.94,56.93,745.39,0.83
10370001,2021-04-14 20:11:37,15.93,56.98,745.45,0.83
10370001,2021-04-14 20:12:06,15.91,57.05,745.43,0.83
10370001,2021-04-14 20:12:34,15.89,57.1,745.47,0.83
10370001,2021-04-14 20:13:02,15.86,57.1,745.49,0.83
10370001,2021-04-14 20:13:30,15.83,57.2,745.49,0.83
10370001,2021-04-14 20:13:59,15.79,57.3,745.47,0.83
10370001,2021-04-14 20:14:27,15.76,57.41,745.49,0.83
10370001,2021-04-14 20:14:56,15.72,57.55,745.49,0.83
10370001,2021-04-14 20:15:24,15.69,57.7,745.5,0.83
10370001,2021-04-14 20:15:52,15.67,57.82,745.52,0.83
10370001,2021-04-14 20:16:21,15.63,57.92,745.49,0.83
10370001,2021-04-14 20:16:49,15.61,58.06,745.51,0.83
10370001,2021-04-14 20:17:18,15.59,58.1,745.51,0.83
10370001,2021-04-14 20:17:46,15.58,58.19,745.51,0.83
10370001,2021-04-14 20:18:14,15.59,58.32,745.5,0.83
10370001,2021-04-14 20:18:42,15.6,58.3,745.48,0.83
10370001,2021-04-14 20:19:11,15.62,58.08,745.51,0.83
10370001,2021-04-14 20:19:39,15.64,57.96,745.53,0.83
10370001,2021-04-14 20:20:08,15.66,57.93,745.51,0.83
10370001,2021-04-14 20:20:36,15.68,57.91,745.5,0.83
10370001,2021-04-14 20:21:05,15.7,58.08,745.52,0.83
10370001,2021-04-14 20:21:33,15.72,58.13,745.53,0.83
10370001,2021-04-14 20:22:02,15.75,58.06,745.52,0.83
10370001,2021-04-14 20:22:31,15.76,58,745.47,0.83
10370001,2021-04-14 20:22:59,15.8,57.87,745.5,0.83
10370001,2021-04-14 20:23:27,15.82,57.79,745.49,0.83
10370001,2021-04-14 20:23:55,15.85,57.7,745.52,0.83
10370001,2021-04-14 20:24:24,15.86,57.63,745.52,0.83
10370001,2021-04-14 20:24:52,15.88,57.67,745.54,0.83
10370001,2021-04-14 20:25:20,15.89,57.64,745.53,0.83
10370001,2021-04-14 20:25:49,15.88,57.69,745.51,0.83
10370001,2021-04-14 20:26:17,15.86,57.77,745.57,0.83
10370001,2021-04-14 20:26:46,15.85,57.9,745.56,0.83
10370001,2021-04-14 20:27:14,15.83,57.99,745.57,0.83
10370001,2021-04-14 20:27:43,15.83,57.73,745.54,0.83
10370001,2021-04-14 20:28:11,15.8,57.65,745.54,0.83
10370001,2021-04-14 20:28:39,15.8,57.83,745.57,0.83
10370001,2021-04-14 20:29:08,15.79,57.93,745.57,0.83
10370001,2021-04-14 20:29:36,15.8,57.47,745.57,0.83
10370001,2021-04-14 20:30:04,15.81,57.24,745.58,0.83
10370001,2021-04-14 20:30:33,15.8,57.03,745.57,0.83
10370001,2021-04-14 20:31:01,15.79,56.92,745.58,0.83
10370001,2021-04-14 20:31:29,15.78,56.87,745.52,0.83
10370001,2021-04-14 20:31:58,15.76,56.84,745.56,0.83
10370001,2021-04-14 20:32:26,15.75,56.81,745.56,0.83
10370001,2021-04-14 20:32:54,15.74,56.81,745.55,0.83
10370001,2021-04-14 20:33:22,15.73,56.93,745.53,0.83
10370001,2021-04-14 20:33:51,15.72,57.18,745.56,0.83
10370001,2021-04-14 20:34:19,15.73,57.32,745.55,0.83
10370001,2021-04-14 20:34:47,15.73,57.1,745.57,0.83
10370001,2021-04-14 20:35:16,15.74,57.02,745.57,0.83
10370001,2021-04-14 20:35:45,15.76,57.29,745.6,0.83
10370001,2021-04-14 20:36:13,15.77,57.33,745.6,0.83
10370001,2021-04-14 20:36:41,15.77,57.28,745.62,0.83
10370001,2021-04-14 20:37:09,15.78,57.06,745.62,0.83
10370001,2021-04-14 20:37:38,15.78,56.76,745.64,0.83
10370001,2021-04-14 20:38:06,15.78,56.9,745.64,0.83
10370001,2021-04-14 20:38:34,15.78,57.1,745.61,0.83
10370001,2021-04-14 20:39:03,15.79,57.13,745.65,0.83
10370001,2021-04-14 20:39:32,15.79,56.85,745.65,0.83
10370001,2021-04-14 20:40:00,15.79,56.88,745.67,0.83
10370001,2021-04-14 20:40:29,15.79,56.78,745.64,0.83
10370001,2021-04-14 20:40:57,15.78,56.73,745.63,0.83
10370001,2021-04-14 20:41:26,15.76,56.63,745.61,0.42
10370001,2021-04-14 20:41:54,15.75,56.65,745.71,0.83
10370001,2021-04-14 20:42:22,15.74,56.71,745.68,0.83
10370001,2021-04-14 20:42:51,15.73,56.77,745.72,0.83
10370001,2021-04-14 20:43:19,15.72,56.89,745.66,0.83
10370001,2021-04-14 20:43:47,15.71,57.05,745.73,0.83
10370001,2021-04-14 20:44:17,15.7,57.13,745.73,0.83
10370001,2021-04-14 20:44:45,15.69,57.11,745.73,0.83
10370001,2021-04-14 20:45:13,15.67,57.11,745.74,0.42
10370001,2021-04-14 20:45:41,15.67,57.13,745.74,0.83
10370001,2021-04-14 20:46:10,15.67,57.22,745.74,0.83
10370001,2021-04-14 20:46:38,15.66,57.08,745.74,0.83
10370001,2021-04-14 20:47:07,15.66,57.08,745.73,0.83
10370001,2021-04-14 20:47:35,15.66,57.28,745.73,0.83
10370001,2021-04-14 20:48:03,15.67,57.37,745.75,0.83
10370001,2021-04-14 20:48:32,15.68,57.43,745.78,0.83
10370001,2021-04-14 20:49:00,15.69,57.12,745.75,0.83
10370001,2021-04-14 20:49:28,15.7,56.86,745.75,0.83
10370001,2021-04-14 20:49:57,15.7,56.7,745.77,0.83
10370001,2021-04-14 20:50:25,15.68,56.69,745.79,0.83
10370001,2021-04-14 20:50:54,15.66,56.6,745.77,0.83
10370001,2021-04-14 20:51:22,15.65,56.74,745.8,0.83
10370001,2021-04-14 20:51:50,15.63,57.02,745.81,0.83
10370001,2021-04-14 20:52:19,15.64,57.15,745.77,0.83
10370001,2021-04-14 20:52:47,15.65,57.27,745.83,0.83
10370001,2021-04-14 20:53:16,15.65,57.23,745.81,0.83
10370001,2021-04-14 20:53:44,15.67,57.23,745.82,0.83
10370001,2021-04-14 20:54:13,15.68,56.98,745.83,0.42
10370001,2021-04-14 20:54:41,15.68,57.2,745.79,0.83
10370001,2021-04-14 20:55:09,15.7,57.29,745.78,0.83
10370001,2021-04-14 20:55:38,15.71,57.29,745.77,0.83
10370001,2021-04-14 20:56:06,15.72,57.28,745.79,0.83
10370001,2021-04-14 20:56:34,15.74,57.33,745.81,0.83
10370001,2021-04-14 20:57:03,15.76,57.3,745.78,0.42
10370001,2021-04-14 20:57:31,15.77,57.35,745.75,0.83
10370001,2021-04-14 20:57:59,15.78,57.45,745.78,0.83
10370001,2021-04-14 20:58:28,15.78,57.54,745.78,0.83
10370001,2021-04-14 20:58:57,15.78,57.62,745.82,0.83
10370001,2021-04-14 20:59:25,15.77,57.73,745.78,0.42
10370001,2021-04-14 20:59:53,15.75,57.83,745.79,0.83
10370001,2021-04-14 21:00:22,15.73,57.93,745.81,0.83
10370001,2021-04-14 21:00:51,15.7,58.08,745.82,0.83
10370001,2021-04-14 21:01:19,15.67,58.24,745.82,0.83
10370001,2021-04-14 21:01:48,15.64,58.35,745.86,0.42
10370001,2021-04-14 21:02:16,15.61,58.48,745.87,0.83
10370001,2021-04-14 21:02:44,15.59,58.57,745.87,0.83
10370001,2021-04-14 21:03:13,15.56,58.62,745.87,0.83
10370001,2021-04-14 21:03:42,15.56,58.6,745.87,0.83
10370001,2021-04-14 21:04:10,15.55,58.68,745.86,0.83
10370001,2021-04-14 21:04:38,15.55,58.81,745.9,0.83
10370001,2021-04-14 21:05:07,15.53,58.86,745.9,0.83
10370001,2021-04-14 21:05:35,15.51,58.89,745.92,0.83
10370001,2021-04-14 21:06:04,15.5,58.98,745.95,0.83
10370001,2021-04-14 21:06:32,15.48,59.04,745.95,0.83
10370001,2021-04-14 21:07:00,15.45,59.1,745.96,0.83
10370001,2021-04-14 21:07:29,15.44,59.19,746.02,0.83
10370001,2021-04-14 21:07:57,15.42,59.26,746.04,0.83
10370001,2021-04-14 21:08:25,15.4,59.29,746.06,0.83
10370001,2021-04-14 21:08:54,15.37,59.36,746.06,0.83
10370001,2021-04-14 21:09:22,15.34,59.42,746.04,0.83
10370001,2021-04-14 21:09:50,15.32,59.48,746.05,0.83
10370001,2021-04-14 21:10:19,15.28,59.56,746.05,0.83
10370001,2021-04-14 21:10:47,15.26,59.66,746.1,0.83
10370001,2021-04-14 21:11:15,15.23,59.71,746.07,0.83
10370001,2021-04-14 21:11:44,15.21,59.8,746.11,0.83
10370001,2021-04-14 21:12:12,15.19,59.9,746.14,0.83
10370001,2021-04-14 21:12:41,15.17,59.94,746.11,0.83
10370001,2021-04-14 21:13:09,15.16,59.99,746.15,0.83
10370001,2021-04-14 21:13:38,15.13,60.02,746.14,0.83
10370001,2021-04-14 21:14:06,15.11,60.12,746.17,0.83
10370001,2021-04-14 21:14:35,15.1,60.2,746.16,0.83
10370001,2021-04-14 21:15:03,15.09,60.28,746.14,0.83
10370001,2021-04-14 21:15:32,15.08,60.31,746.18,0.83
